well,cycle,ROX,SYBR,row,column,sample_id,replicate,sample_dilution,dilution_factor,sample_class,channel,template_vol,final_vol
26,121,166889.1562,56784.4141,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,122,167057.6719,53634.8047,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,123,167424.4375,49766.0469,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,124,167984.3594,45551.7539,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,125,168531.0312,41971.7695,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,126,169070.2656,40110.8789,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,127,169676.8594,39197.8281,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,128,170355.8438,38749.2734,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,129,170913.0938,38270.2578,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,130,171096.9062,38143.5273,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,131,170956.1875,37971.8516,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,132,170563.4062,37719.1758,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,133,170140.2812,37351.957,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,134,169651.6719,37009.4414,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,135,169096.0156,36683.7969,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,136,168432.0781,36450.4062,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,137,167752.8906,36134.3242,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,138,167102.0156,35817.0547,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,139,166700.2656,35420.1562,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,140,166733.0938,35198.4062,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,141,167057.3125,34897.5078,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,142,167352.9844,34592.1914,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,143,167378.9531,34794.5625,C,2,200206_2_7,1,3,1000,sample,5,5,20
26,144,167171.1719,35822.0078,C,2,200206_2_7,1,3,1000,sample,5,5,20
27,1,185021.0312,117308.6484,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,2,183823.7188,114604.1562,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,3,183462.4688,113007.8047,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,4,183699.9688,112464.6797,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,5,183956.9375,112132.1562,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,6,184133.0625,111977.7266,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,7,184327.3281,111779.4219,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,8,184402.25,111536.2266,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,9,184509.7656,111281.3125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,10,184608.5156,111030.3516,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,11,184761.6562,110764.9297,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,12,184807.5781,110632.875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,13,184822.5,110645.4922,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,14,184858.7656,110847.3906,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,15,184914.5781,111315.3672,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,16,184976.5938,112699.8828,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,17,184954.5,115613.2812,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,18,184915.9375,121297,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,19,184792.6719,132302.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,20,184550.0312,153258.5312,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,21,183940.5,191638.7344,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,22,182874.2188,258110.4844,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,23,181091.3125,362103.0312,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,24,178254.3594,501343.9062,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,25,174343.3906,655611.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,26,170060.3906,795392.25,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,27,166425.9375,899567.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,28,164005.6875,965559.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,29,162580.5625,1003244.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,30,161715.0625,1024139.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,31,161101.4688,1035986.1875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,32,160696.9375,1043290.625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,33,160352.4219,1048091.875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,34,160340,1050647.25,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,35,160422,1051754.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,36,160598.3281,1051676.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,37,160574.5312,1051427.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,38,160721.5469,1050152.125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,39,160746.9688,1048456.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,40,160630.9531,1046256.625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,41,168399.3906,983390.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,42,170275.4375,952404.625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,43,171657.8594,926863.625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,44,172625.1719,907825.1875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,45,173542.2031,893323.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,46,174521.4062,881629.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,47,175275.8281,871984.125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,48,176015.5156,863604.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,49,176765.6875,856071.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,50,177635.9062,848822.9375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,51,178310.5625,842144.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,52,178755.6562,835921.6875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,53,179032.9688,829733.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,54,179188.2031,823307.9375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,55,179409.0469,816804.625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,56,179459.375,810685,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,57,179318.125,804976.4375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,58,179147.0625,799001.4375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,59,179006.9062,792866.1875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,60,179006.6406,786548.875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,61,178937.9688,780754.5625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,62,178927.2031,774888.9375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,63,178808.0156,769243.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,64,178851.75,763287.8125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,65,178873.8594,757118,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,66,178809.125,751124.875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,67,178753.5938,745292.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,68,178934.3594,739550.1875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,69,179236.9531,733548,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,70,179466.6875,727881.4375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,71,179987.7031,722286.3125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,72,180664.5938,716828.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,73,181320.4844,711276.4375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,74,181780.8438,705511.8125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,75,182260.6094,699716.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,76,182554.2812,694020.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,77,182621.7656,688651.25,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,78,182673.1406,683215.8125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,79,182828.25,677770.4375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,80,182988.5938,672252.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,81,183055.1562,666608.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,82,183029.3281,660751.125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,83,182930.25,654966.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,84,182913.4062,649254.875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,85,182974.7188,643442.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,86,182980.8438,637871.8125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,87,182878.2656,632393.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,88,182722.0312,627189.125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,89,182785.7188,621658.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,90,182789.1094,616339.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,91,182808.0312,611145.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,92,182737.125,606028.5,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,93,182856.9688,600591.125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,94,182972.8281,595111.25,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,95,183059.5938,589780.625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,96,183089.4688,584498.4375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,97,183152.875,578791.3125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,98,183334.5625,572987.8125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,99,183487.1562,567398.9375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,100,183402.875,561992.6875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,101,183315.6562,556586.375,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,102,183374.2812,551025.25,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,103,183555.3906,545463.3125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,104,183626.8594,539889.3125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,105,183671.6719,534237.3125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,106,183740.4531,528458.8125,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,107,183662,522661.0938,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,108,183715.9531,516484.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,109,183930.7656,509661.5625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,110,184304.1562,501930,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,111,184667.7969,491872.1875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,112,185288.5938,476989.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,113,186363.8125,454651.5312,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,114,188058.5938,418717.75,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,115,190671.5938,360852.1875,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,116,193534.9531,278804.9688,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,117,194384.3594,188717.2656,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,118,192206.1406,117479.4922,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,119,188851.1406,78949.3594,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,120,186786.4062,64507.1641,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,121,186108.8906,58287.9414,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,122,185844.4531,54179.4766,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,123,185639.4062,51087.7734,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,124,185550.9375,48552.7188,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,125,185428.8125,46185.7969,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,126,185298.4531,44229.8516,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,127,185123.5625,42707.0625,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,128,185026.6875,41494.0469,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,129,184910.4375,40650.3789,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,130,184809.6406,40003.8477,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,131,184733.1875,39314.2109,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,132,184661.5312,38443.4492,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,133,184557.2969,37517.0977,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,134,184463.3906,36692.3672,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,135,184440.4062,36062.6094,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,136,184418.2344,35570.957,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,137,184328.0625,35135.6367,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,138,184253.1562,34688.7109,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,139,184241.4531,34254.4062,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,140,184114.7031,33899.9688,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,141,183927.2969,33654.3555,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,142,183696.0312,33149.6797,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,143,183301.8438,33073.1016,C,3,200206_2_5,1,3,1000,sample,7,5,20
27,144,182589.8281,33841.1445,C,3,200206_2_5,1,3,1000,sample,7,5,20
31,1,231476.9531,151183.7031,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,2,228356.5,146078.8438,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,3,226697.625,143135.125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,4,226393.6094,141985.5938,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,5,226444.7344,141342.4688,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,6,226680.625,140929.7812,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,7,226875.5,140612.7969,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,8,227064,140275.9531,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,9,227140.9688,139971.9219,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,10,227251.7969,139795.9688,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,11,227365.25,139549.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,12,227531.0938,139316.2969,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,13,227508.25,139274.4844,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,14,227530.6406,139555.1875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,15,227577.6094,140297.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,16,227740.5938,141957,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,17,227861.1719,145579.1562,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,18,228009.25,152725.0469,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,19,227941.375,166748.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,20,227584.5,193391.7969,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,21,226904.3438,242224.0625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,22,225539.2344,326676.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,23,223146.0625,458826.5625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,24,219640.6094,636008.3125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,25,215694.2031,832783.1875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,26,211406.1562,1011060.5625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,27,207555.7812,1144220.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,28,204514.7969,1229445.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,29,202526.7969,1279409.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,30,201386.5312,1307951.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,31,200589.7188,1324434.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,32,200077.4062,1334502.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,33,199562.2812,1340829.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,34,199474.5312,1344749.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,35,199506,1346753.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,36,199545.0625,1347423,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,37,199368.7812,1346855.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,38,199415.5,1345165.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,39,199638.2344,1342893.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,40,199911.2188,1340772.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,41,207089.7031,1269545.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,42,208386.1562,1228683.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,43,209115.8906,1194308.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,44,209511.5781,1168263.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,45,209902.6406,1148760.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,46,210218.5312,1133484.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,47,210469.4844,1120722.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,48,210838.25,1109250.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,49,211377.6875,1098693.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,50,211853.8281,1089609,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,51,212193.2344,1081234.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,52,212433.1406,1072849.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,53,212671.8125,1064265,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,54,212921.875,1056216,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,55,213185.4219,1048742.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,56,213393.75,1041020.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,57,213643.7344,1032991.5625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,58,213933.2188,1024740.1875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,59,214201.8125,1017056.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,60,214433.25,1009025.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,61,214758.7969,1001214.125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,62,215239.25,993309.3125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,63,215427.9844,986040,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,64,215543.125,978792.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,65,215901.1094,971291.5625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,66,216357.7344,963193,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,67,216535.4844,955149.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,68,216630.1875,947738.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,69,216962.1094,940213.3125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,70,217184.5469,932675.0625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,71,217325.4844,925127.0625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,72,217685.1719,917778.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,73,217998.7188,910509.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,74,218160.9062,903300.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,75,218399.6406,896024.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,76,218803.1875,888747.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,77,219133.2188,881365.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,78,219219.3438,874284.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,79,219439.5625,866896.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,80,219637.1562,859685.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,81,219922.25,852177.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,82,220100.625,844814.3125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,83,220336.2344,837341.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,84,220578.7812,830258.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,85,220834.5156,823508.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,86,221127.5312,816652.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,87,221391.2812,809323.5625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,88,221612.1406,802275.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,89,221842.5625,795727.5625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,90,222053.0312,789372.625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,91,222098.1562,782551.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,92,222196.9531,775382.6875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,93,222388.2344,768445.1875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,94,222721.6875,761832.5,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,95,222955.0938,754876.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,96,223104.0312,748005.1875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,97,223323.8594,740766.4375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,98,223544.7969,733721.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,99,223861.8438,726646.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,100,223998.1094,719710.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,101,224180.5312,712579.375,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,102,224228.4375,705382.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,103,224446.8438,698135.6875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,104,224595.9062,690987.6875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,105,224672.5781,684083.25,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,106,224689.0312,677280.125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,107,224866.75,670025.0625,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,108,225069.2188,662654.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,109,225243.9531,655083.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,110,225442.6562,647035.6875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,111,225838.7188,636850.75,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,112,226328.0938,623232.6875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,113,227204.1406,603448,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,114,228812.6562,571330.8125,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,115,231629.2969,516771.7188,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,116,235370.4531,430504.875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,117,237703.1562,322005.9688,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,118,236344.2812,222610.6875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,119,232588.9688,159478.2812,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,120,229634.4844,130702.1875,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,121,228708.0938,117192.0547,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,122,228612.2812,106075.6719,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,123,228725.4531,93201.3594,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,124,228790.5781,78365.4766,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,125,228689.9375,63328.9648,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,126,228291.5781,51676.8438,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,127,227693.375,45497.3594,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,128,227199.8438,43804.3438,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,129,226982.0312,43417.1602,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,130,226855.3594,42869.5938,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,131,226792.5312,42500.6562,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,132,226811.2969,42188.9609,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,133,226728.8438,41989.9414,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,134,226573.6562,41543.5391,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,135,226441.3906,41149.8398,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,136,226389.5156,40827.0547,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,137,226291.8438,40546.4453,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,138,226164.3906,40218.8672,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,139,226054.1875,40060.1211,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,140,225948.8281,39803.7188,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,141,225890.375,39362.918,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,142,225729.4219,38634.4414,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,143,225518.125,38416.8516,C,7,200207_2_6,1,3,1000,sample,8,5,20
31,144,225298.0469,38868.9297,C,7,200207_2_6,1,3,1000,sample,8,5,20
33,1,219193.1875,140680.2344,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,2,218378.7969,138550.4062,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,3,218250.2969,137202.7031,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,4,218583.8906,136664.5469,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,5,218891.1094,136349,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,6,219036.25,136146.4375,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,7,219200.4375,135834.9531,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,8,219314.2188,135447.2188,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,9,219476.1875,135082.2812,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,10,219635.4062,134679.625,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,11,219718.9531,134346.0625,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,12,219700.375,134186.9844,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,13,219765.3906,133942.5156,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,14,219902.125,133748.2969,C,9,200207_2_3,1,3,1000,sample,3,5,20
33,15,219984.9531,133660.8281,C,9,200207_2_3,1,3,1000,sample,3,5,20
